YEAR,MONTH,LAT,LONG,CO2,CH4,CO,H2,WET,CLD,VAP,PRE,FRS,DTR,TMN,TMP,TMX,GLO,ETR,ETRN
1992,8,30.475,-112.25,353.0753365,1749.791993,93.33503587,546.4772604,716,432,194,646,0,151,214,289,365,6437.278671,10496.68988,17543.82151
1992,9,30.475,-112.25,351.8200177,1769.271776,95.31258686,543.9996972,103,290,163,116,0,182,190,281,372,5974.259202,9254.87031,16609.22227
1992,10,30.475,-112.25,354.6720757,1781.522414,111.5989964,523.943708,127,251,120,50,0,192,145,241,337,4443.291891,7666.213881,15643.46749
1992,11,30.475,-112.25,355.7485009,1790.335978,122.5889158,512.6342204,103,289,84,34,581,182,67,158,249,3782.399531,6194.520758,14779.82302
1992,12,30.475,-112.25,357.8694711,1790.785915,139.9065086,516.7241254,569,531,82,552,492,153,52,128,205,2802.743965,5479.62058,14357.68085
1993,1,30.475,-112.25,357.9642257,1788.706695,128.6737815,526.2907559,655,638,84,650,241,137,66,134,203,2764.427651,5920.149916,14690.62556
1993,2,30.475,-112.25,359.6924734,1797.85289,146.9008666,531.1605553,597,505,78,190,596,163,49,131,213,3493.033696,7244.504937,15540.04779
1993,3,30.475,-112.25,360.3183961,1801.056656,141.6166271,542.3143177,398,396,79,205,76,184,80,172,264,5329.455316,8872.867241,16532.33863
1993,4,30.475,-112.25,362.0689801,1800.802648,149.3477693,541.4961072,20,284,77,2,54,220,92,202,312,6712.300879,10289.74193,17492.09651
1993,5,30.475,-112.25,361.0065338,1788.597591,133.9405089,541.2090346,100,335,89,30,0,210,132,237,342,7291.592735,11149.94373,18253.40449
1993,6,30.475,-112.25,357.7103012,1782.154789,102.7482025,529.4541146,214,193,119,27,0,209,164,269,373,7304.663297,11447.83174,18587.10831
1993,7,30.475,-112.25,355.5747081,1767.200439,87.66455003,530.5904777,382,439,173,127,0,171,203,288,374,6713.451813,11236.21493,18307.32128
1993,8,30.475,-112.25,353.5065031,1769.120345,99.6068183,521.4341184,516,433,185,370,0,143,216,287,359,6426.367757,10501.1895,17549.18487
1993,9,30.475,-112.25,353.7049837,1763.606644,98.97075985,515.7135965,249,311,160,146,0,176,194,282,370,5651.69744,9262.575204,16610.10507
1993,10,30.475,-112.25,356.0636933,1774.751583,88.97074205,494.784353,106,409,120,42,0,179,147,236,326,4467.753858,7675.713399,15640.53038
1993,11,30.475,-112.25,356.8167723,1794.216529,107.0489826,497.7059277,332,449,90,269,312,179,79,169,258,3275.939181,6202.309699,14779.36838
1993,12,30.475,-112.25,359.0944889,1814.817192,136.9677456,503.4024951,174,419,82,69,305,189,60,154,249,3060.348999,5479.511946,14359.52835
1994,1,30.475,-112.25,360.2444368,1806.063945,143.2107361,513.3134016,141,350,90,45,321,192,68,164,260,3292.764077,5911.978485,14685.97559
1994,2,30.475,-112.25,360.2776123,1778.395827,125.5370959,520.7677943,353,447,73,220,703,178,44,133,222,4083.460412,7230.787235,15527.78311
1994,3,30.475,-112.25,362.4931216,1801.983639,153.7998894,527.0332924,286,466,80,96,54,181,84,175,266,4990.565378,8859.049993,16520.86374
1994,4,30.475,-112.25,361.9653895,1789.608521,138.217518,521.5670852,121,375,80,13,0,201,99,200,301,6351.39427,10279.32358,17484.80339
1994,5,30.475,-112.25,361.7421119,1794.521958,136.9001018,531.0064463,100,367,90,16,0,197,125,224,323,6071.989245,11144.40779,18244.01241
1994,6,30.475,-112.25,359.8199013,1767.995459,102.942385,520.9978933,334,355,136,94,0,198,194,293,392,7311.893586,11446.94938,18585.714
1994,7,30.475,-112.25,358.3286096,1780.25293,100.0466492,525.4960791,456,408,170,135,0,163,219,300,382,6616.570855,11239.99427,18312.78546
1994,8,30.475,-112.25,357.0688926,1755.243265,141.93845,540.789353,545,387,194,335,0,149,225,300,375,6239.158156,10509.65379,17558.34491
1994,9,30.475,-112.25,355.4162191,1767.710676,116.8219957,513.8075581,690,342,168,1709,0,172,205,291,377,5650.60777,9274.888791,16620.83397
1994,10,30.475,-112.25,357.9067772,1814.145925,135.0316933,499.7389645,106,363,117,48,0,186,133,226,319,4380.842481,7690.399095,15649.23144
1994,11,30.475,-112.25,359.6484132,1794.122528,129.412843,502.2750916,229,432,80,94,647,175,60,148,235,3484.782832,6212.766041,14787.33984
1994,12,30.475,-112.25,362.0876022,1811.054116,148.4436516,506.925484,725,551,76,833,374,159,57,137,217,2908.85123,5481.489058,14362.04876
1995,1,30.475,-112.25,363.6799548,1813.792787,132.8178765,501.9640796,420,541,83,395,277,153,58,135,212,3192.828258,5904.455105,14678.33703
1995,2,30.475,-112.25,362.2603669,1801.809356,136.9858187,520.1470176,305,438,89,49,0,170,86,171,256,3889.539808,7217.010121,15520.41778
1995,3,30.475,-112.25,363.1553658,1815.624046,163.0518101,523.3061351,210,436,80,21,51,173,84,170,257,4911.686674,8844.410734,16511.95113
1995,4,30.475,-112.25,363.8321251,1805.317682,146.7624621,522.9653164,130,369,76,13,168,196,83,181,279,6739.209541,10267.59803,17476.44817
1995,5,30.475,-112.25,363.926966,1806.136188,132.6962151,533.2937839,30,345,82,3,77,192,121,217,313,6495.525151,11138.33625,18241.0396
1995,6,30.475,-112.25,361.8533749,1771.374925,94.38136155,536.5675408,180,249,117,18,1,209,169,273,378,7250.938097,11445.84246,18583.35368
1995,7,30.475,-112.25,359.9900315,1780.898745,100.7007003,534.4344452,432,426,172,151,0,168,221,305,389,7153.764004,11243.54883,18315.14659
1995,8,30.475,-112.25,356.7817471,1787.338899,88.24896317,527.6628011,882,392,194,354,0,153,230,306,383,6469.502419,10518.36607,17563.82897
1995,9,30.475,-112.25,356.3419156,1781.701631,81.5601632,523.4960159,185,419,184,137,0,162,222,303,384,5663.333255,9288.030522,16629.87289
1995,10,30.475,-112.25,359.1830165,1797.895341,97.83553569,506.8814091,106,224,123,40,0,205,153,255,358,4881.526976,7703.849705,15658.95153
1995,11,30.475,-112.25,362.2010594,1805.271629,118.4176633,498.4783611,103,368,107,23,0,189,114,208,303,3422.953066,6223.183236,14793.45455
1995,12,30.475,-112.25,361.5117628,1804.262495,105.7912315,506.8213676,124,392,86,71,147,182,77,168,259,2978.375719,5483.450357,14361.15417
1996,1,30.475,-112.25,364.1073826,1813.579872,137.8894768,521.3749649,20,438,89,2,124,190,76,171,266,3800.611226,5896.651528,14672.52339
1996,2,30.475,-112.25,366.5285347,1811.734656,151.6116779,523.1658568,109,372,81,24,14,167,80,164,248,3712.493143,7231.735429,15529.41829
1996,3,30.475,-112.25,365.220137,1814.150957,149.9744294,528.0953844,20,399,83,2,69,182,95,186,277,5316.946633,8884.109107,16533.853
1996,4,30.475,-112.25,363.7630564,1777.658811,107.0646051,529.5978181,40,338,90,4,0,199,123,222,322,6912.005732,10295.34942,17492.00492
1996,5,30.475,-112.25,366.2065233,1792.589606,128.3408055,539.8763749,40,285,95,4,0,217,135,243,352,7392.404285,11151.31894,18254.298
1996,6,30.475,-112.25,363.2243504,1774.258374,112.332653,551.2848257,80,268,122,8,0,210,185,290,395,7377.422581,11446.76163,18581.41919
1996,7,30.475,-112.25,361.9752476,1775.531442,96.23539486,543.7894228,1487,463,177,998,0,157,225,303,382,6963.246889,11232.41849,18298.21706
1996,8,30.475,-112.25,359.159128,1774.531708,102.6687635,540.0636847,864,415,190,649,0,147,228,301,375,6348.588059,10494.74465,17542.98414
1996,9,30.475,-112.25,357.9439862,1805.888208,113.0292715,514.8016031,383,329,167,279,0,159,190,270,350,5461.299191,9253.185816,16607.63865
1996,10,30.475,-112.25,360.0732844,1815.310263,110.341942,497.7606077,106,305,119,70,0,182,152,243,334,4661.305184,7664.936196,15642.5867
1996,11,30.475,-112.25,363.0335498,1805.135235,106.4705162,496.0208337,164,324,96,42,0,184,101,193,285,3520.176037,6193.86581,14777.57078
1996,12,30.475,-112.25,363.6688302,1814.481211,121.7247442,504.6290842,181,374,79,79,353,177,68,157,245,3080.893756,5478.422666,14357.61813
1997,1,30.475,-112.25,364.8706966,1816.2938,130.7510874,519.7294251,301,438,91,107,168,151,76,151,227,2988.309709,5922.007648,14690.21829
1997,2,30.475,-112.25,366.4515751,1808.628579,135.9149661,519.2152957,158,318,72,57,705,181,44,134,225,3936.424682,7246.147988,15539.57417
1997,3,30.475,-112.25,366.7164567,1819.08958,149.3337137,528.9040436,115,375,78,13,118,202,77,178,279,5135.853694,8874.412775,16533.06226
1997,4,30.475,-112.25,368.5338378,1811.188029,136.830284,534.754714,172,358,74,27,159,194,88,185,282,5942.169888,10290.69765,17494.40159
1997,5,30.475,-112.25,366.6826229,1804.260777,130.7223237,533.6537202,100,289,103,11,0,207,155,258,362,6150.523092,11150.94855,18254.09033
1997,6,30.475,-112.25,365.5360929,1796.677643,113.3811671,532.880438,180,275,119,18,0,193,176,272,369,6943.457337,11448.02197,18585.41838
1997,7,30.475,-112.25,361.6169594,1786.07731,80.18795942,524.3641747,503,463,168,249,0,170,214,299,384,6637.991463,11235.03461,18306.24685
1997,8,30.475,-112.25,359.187301,1772.025348,80.47314891,513.75003,570,409,201,123,0,145,230,302,375,6208.702511,10500.15962,17546.63037
1997,9,30.475,-112.25,359.2199898,1793.599292,97.85828875,502.2503609,336,334,192,361,0,157,218,296,375,5511.95091,9260.323629,16607.47192
1997,10,30.475,-112.25,362.2173148,1799.945277,111.408548,507.7749722,106,319,116,83,0,187,138,231,325,4522.104483,7673.453115,15640.0615
1997,11,30.475,-112.25,363.8117261,1810.195192,124.3794637,491.5143679,117,324,94,19,87,190,85,180,275,3314.046768,6201.469315,14779.7127
1997,12,30.475,-112.25,366.1730982,1823.647016,142.9643664,496.784978,522,425,76,313,678,159,51,130,210,2982.410814,5479.660264,14359.41265
1998,1,30.475,-112.25,366.7983835,1811.067965,168.9246451,514.7930183,238,438,85,89,461,178,63,152,241,3998.860588,5912.916813,14685.92679
1998,2,30.475,-112.25,367.6917342,1816.97894,151.5997315,516.8385893,521,280,67,309,800,160,44,124,204,4291.206659,7232.561183,15528.20796
1998,3,30.475,-112.25,369.0378607,1820.693621,160.7447457,525.4153474,428,450,74,232,298,181,69,160,250,5284.044132,8860.914686,16522.17127
1998,4,30.475,-112.25,369.4945043,1829.222498,170.2104928,527.1818129,121,411,74,16,466,207,70,173,277,7815.329317,10280.27978,17486.43463
1998,5,30.475,-112.25,369.6379787,1818.003173,151.2153547,549.0704337,100,294,84,14,29,203,112,214,316,7334.069207,11144.8706,18245.62603
1998,6,30.475,-112.25,365.5983047,1816.820088,129.9582848,541.9699289,214,275,115,28,23,202,159,260,361,7844.601536,11446.86385,18585.14716
1998,7,30.475,-112.25,366.058148,1800.8346,114.5061683,550.7111311,858,463,192,601,0,154,233,310,387,6394.303591,11238.49958,18311.92188
1998,8,30.475,-112.25,362.7169288,1801.792673,114.0754756,544.5738731,685,413,211,674,0,150,232,307,382,6330.163713,10508.89454,17556.70107
1998,9,30.475,-112.25,363.5284164,1797.308666,95.61770418,534.6416661,381,319,174,471,0,158,203,282,361,5601.109174,9273.334252,16619.34581
1998,10,30.475,-112.25,365.6313461,1838.041032,158.1662355,524.797664,106,307,115,28,0,192,130,226,322,5123.870385,7688.360964,15648.14775
1998,11,30.475,-112.25,367.737563,1833.482951,145.4976893,528.1248588,158,333,88,34,273,191,83,178,274,3883.846979,6211.065436,14786.34047
1998,12,30.475,-112.25,368.7659515,1835.578763,147.96715,520.5127365,284,344,74,110,895,183,43,134,226,3553.662638,5481.471285,14361.66269
1999,1,30.475,-112.25,370.4042186,1830.402302,144.4381676,528.9937114,103,438,80,49,602,191,53,148,244,4076.854871,5905.291807,14678.2187
1999,2,30.475,-112.25,371.2616217,1833.133491,154.9409639,533.0352566,109,338,71,32,708,209,40,144,249,4995.154533,7219.000538,15521.83122
1999,3,30.475,-112.25,372.6520097,1836.11999,170.3394922,538.6017393,107,375,71,24,485,204,60,162,264,5755.855651,8846.439044,16513.00636
1999,4,30.475,-112.25,372.4370347,1828.252808,151.6635885,542.173434,207,410,71,76,446,201,69,169,270,6968.226345,10269.63717,17478.63275
1999,5,30.475,-112.25,372.2944502,1835.017611,150.0451245,536.1033855,20,283,82,2,9,216,122,230,338,7075.278771,11139.38814,18241.24029
1999,6,30.475,-112.25,372.3556843,1803.860166,103.9785133,539.8746414,240,275,116,37,9,199,166,265,365,7037.670143,11446.0013,18584.04009
1999,7,30.475,-112.25,366.8220273,1781.081605,86.06516382,534.6707091,856,486,179,826,0,147,215,288,362,6185.16338,11242.87028,18312.49372
1999,8,30.475,-112.25,365.1135122,1784.479225,81.05488193,536.2325961,800,413,188,573,0,155,216,293,371,6121.838789,10517.56753,17562.52018
1999,9,30.475,-112.25,363.2245349,1814.490074,105.1080337,507.0093004,321,323,163,243,0,177,195,283,372,5958.101653,9286.726758,16629.78401
1999,10,30.475,-112.25,366.0556702,1808.149013,101.2402233,507.5986676,106,334,111,40,0,200,139,239,339,5578.814458,7702.190121,15657.00816
1999,11,30.475,-112.25,370.0303051,1831.124604,102.8185643,506.4629494,103,328,93,22,47,201,89,190,291,4354.66339,6222.439423,14792.57368
1999,12,30.475,-112.25,370.8035121,1829.853302,118.7347542,509.8918228,104,364,72,35,1085,197,35,133,232,3760.896689,5483.401278,14361.45218
2000,1,30.475,-112.25,372.6842204,1820.11701,103.2550793,524.582911,129,438,81,61,532,183,59,150,242,4161.712655,5897.755914,14673.20599
2000,2,30.475,-112.25,373.8099716,1833.288825,134.8581354,527.2084433,109,333,76,27,404,187,61,155,249,4496.560171,7232.279039,15530.73462
2000,3,30.475,-112.25,372.5244926,1828.749972,133.6981431,524.1571526,353,376,72,149,564,196,68,166,264,6275.132295,8885.410191,16535.37778
2000,4,30.475,-112.25,372.9485135,1824.626428,137.2381472,531.1252055,0,372,84,0,0,218,100,209,318,6932.745589,10297.2328,17492.12551
2000,5,30.475,-112.25,373.2162285,1821.822528,126.2292836,534.5812248,30,289,91,3,0,223,136,247,359,7735.852209,11152.39619,18254.0562
2000,6,30.475,-112.25,371.0383346,1796.388593,91.89152405,531.1896948,471,279,132,259,0,192,193,289,385,6741.682211,11446.80007,18585.0854
2000,7,30.475,-112.25,368.77504,1791.801975,83.21320362,536.5787259,264,463,172,105,0,165,218,301,383,7017.072742,11232.28746,18297.96934
2000,8,30.475,-112.25,367.6227863,1793.044002,81.45175226,524.8388159,573,376,194,327,0,138,227,296,365,6180.579452,10493.56601,17542.23273
2000,9,30.475,-112.25,368.5393676,1796.900256,88.29469334,511.8132275,119,348,161,116,0,175,195,282,370,6081.420978,9251.115808,16606.8296
2000,10,30.475,-112.25,369.5190655,1813.140563,93.89272895,500.9704772,288,348,122,402,0,163,142,224,306,4032.601451,7662.95448,15639.17205
2000,11,30.475,-112.25,370.1041815,1824.710027,104.123938,497.0300304,249,350,79,137,666,178,59,148,237,3848.35639,6192.921251,14776.5895
2000,12,30.475,-112.25,373.4836473,1833.407008,118.1914655,499.4249296,104,361,75,46,660,201,51,152,253,3630.75483,5478.179957,14357.91426
2001,1,30.475,-112.25,375.6045191,1834.361494,124.3801395,510.4582921,432,402,78,231,612,156,54,132,210,3365.51169,5923.104637,14692.0984
2001,2,30.475,-112.25,374.2245385,1821.734929,124.9057048,515.3944124,267,348,69,144,1039,187,35,128,222,4063.986385,7248.123975,15543.12101
2001,3,30.475,-112.25,375.0695864,1829.651729,135.6057988,526.0454399,260,425,74,108,360,179,71,160,250,5344.45232,8876.475446,16534.38407
2001,4,30.475,-112.25,374.9421351,1830.561006,140.140964,519.9449701,208,388,74,43,277,200,82,182,282,6403.482491,10291.9279,17495.85594
2001,5,30.475,-112.25,374.2647696,1808.303268,110.3820416,531.7003407,100,313,91,10,0,209,131,235,340,6882.761772,11151.69773,18254.95384
2001,6,30.475,-112.25,371.9984135,1792.219648,103.7512156,532.2374558,220,275,118,22,0,200,175,275,375,7719.334744,11447.99845,18586.8393
2001,7,30.475,-112.25,371.385921,1785.165615,84.61857514,533.2975431,601,483,181,403,0,142,219,290,361,6472.461858,11234.10938,18304.50706
2001,8,30.475,-112.25,372.4059171,1789.125923,86.09750072,526.1675045,1332,338,181,470,0,154,219,296,373,6855.140972,10498.40565,17544.88581
2001,9,30.475,-112.25,371.4019021,1799.766657,90.60334385,516.8109045,239,329,159,154,0,183,189,280,372,6118.579726,9259.132376,16606.47606
2001,10,30.475,-112.25,369.7272333,1815.373872,99.72783707,507.7264274,129,319,119,84,0,190,134,229,324,5108.419881,7672.687669,15638.69152
2001,11,30.475,-112.25,372.3571385,1828.90427,118.6611036,500.5832296,123,350,97,49,0,161,99,180,261,3450.957423,6199.447662,14779.61553
2001,12,30.475,-112.25,374.6635141,1835.400398,122.7123679,466.664828,259,327,69,125,1090,189,36,130,225,3555.714787,5479.707436,14359.48917
2002,1,30.475,-112.25,376.0339055,1819.842439,115.7399384,476.3076645,233,438,86,76,307,124,63,125,187,3782.283523,5914.141868,14687.27479
2002,2,30.475,-112.25,375.1222021,1828.704547,136.0987347,514.8807363,169,365,79,48,240,161,66,146,227,4745.197056,7234.769672,15529.5363
2002,3,30.475,-112.25,376.1655304,1831.006759,138.1130595,519.3007786,165,401,80,39,77,155,80,157,235,6208.185284,8861.776528,16523.51861
2002,4,30.475,-112.25,376.6828176,1836.436736,142.3580001,521.0955342,121,412,89,13,0,151,121,196,272,6521.573386,10281.16922,17487.04109
2002,5,30.475,-112.25,375.3017335,1821.186282,128.5243078,519.3486584,30,313,99,3,0,159,150,229,309,7150.43613,11145.86007,18248.20674
2002,6,30.475,-112.25,374.5099058,1834.660636,114.8132061,523.3300134,200,275,118,20,0,189,179,274,368,7490.281816,11446.81397,18586.57427
2002,7,30.475,-112.25,372.9505476,1806.991599,107.8058183,541.7813476,783,463,179,418,0,141,219,290,361,5817.096501,11239.01246,18311.85362
2002,8,30.475,-112.25,369.6093386,1806.322222,109.089358,523.1612188,475,389,211,232,0,105,243,295,348,6846.620487,10506.91287,17555.32617
2002,9,30.475,-112.25,371.409286,1824.950043,114.4877173,515.5275635,330,350,182,392,0,127,218,282,346,5717.658512,9272.088135,16617.66741
2002,10,30.475,-112.25,373.5400262,1838.225135,133.305972,504.8140449,106,302,132,80,0,134,146,213,280,4447.579627,7686.426308,15647.1316
2002,11,30.475,-112.25,374.4927833,1840.316249,133.5137706,509.5626816,161,314,100,48,0,146,107,180,253,4027.400906,6210.329328,14785.68584
2002,12,30.475,-112.25,376.9940939,1870.797998,143.1055553,498.6369058,283,356,87,149,318,118,76,135,194,3579.610543,5481.683966,14359.93933
1990,1,30.475,-109.75,356.409179,1766.357335,126.2084184,532.8004627,321,377,49,108,1550,181,8,98,189,3437.6495,5950.348308,14514.8245
1990,2,30.475,-109.75,356.5993089,1758.384042,145.5779513,535.5011719,313,450,47,211,1176,168,18,102,186,4359.490156,7250.137533,15357.4195
1990,3,30.475,-109.75,357.093033,1757.07208,140.3420749,540.3494348,191,472,48,109,550,183,55,147,239,4904.537037,8875.679154,16356.4531
1990,4,30.475,-109.75,357.8038463,1755.644062,126.4087569,541.0439726,253,459,45,125,71,191,98,193,289,5970.226938,10304.48146,17322.97218
1990,5,30.475,-109.75,358.0695877,1761.872317,119.3976314,550.2745387,230,417,55,56,0,191,129,225,321,6991.047208,11190.68996,18091.21711
1990,6,30.475,-109.75,356.474323,1747.185002,104.5159381,546.5069333,256,357,98,254,0,192,201,297,393,7792.855494,11516.25505,18451.90145
1990,7,30.475,-109.75,353.0435174,1740.53158,103.8088745,542.392841,1490,605,155,1790,19,143,188,259,331,6595.248215,11335.51079,18208.25873
1990,8,30.475,-109.75,350.4564891,1739.774373,89.56398257,532.9382177,1344,548,150,762,29,139,175,244,314,6459.445975,10628.00306,17478.7533
1990,9,30.475,-109.75,350.8228369,1761.028895,93.21579619,540.2045147,588,463,142,594,14,156,167,245,323,5415.635212,9424.65999,16553.00826
1990,10,30.475,-109.75,353.4824088,1774.964411,162.681322,532.9199254,329,270,88,175,306,197,104,202,301,5171.89714,7839.525069,15579.12583
1990,11,30.475,-109.75,354.253755,1771.148266,102.1820437,536.5281718,415,414,64,326,375,168,60,144,228,3714.851485,6328.232371,14685.02586
1990,12,30.475,-109.75,355.7629587,1775.529768,131.8158051,524.9376968,457,499,49,440,1141,163,24,105,187,3082.002771,5560.575227,14223.50017
1991,1,30.475,-109.75,356.8905154,1772.334811,138.895732,543.1668148,622,537,54,384,1114,154,24,101,178,3363.763007,5903.305294,14677.08246
